Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
677;USER rezim rusak bukan memperbaiki systeamnya malah sibuk cari2 kesalahan klu itu pasti ketemu aja, KPK alatnya, besok pemerintah berganti berulang kembali engah pernah selesai siapapun organisasi, orangnya';0;0;0;0;0;0;0;0;0;0;0;0;user rezim rusak bukan memperbaiki sistemnya malah sibuk cari cari kesalahan klu itu pasti ketemu saja komisi pemberantasan korupsi alatnya besok pemerintah berganti berulang kembali engah pernah selesai siapapun organisasi orangnya ;0;0;0;0;0;0;0;0;1;0;0;0
678;"Pak USER tolonglah. Ajak buzzer"" bapak untuk jadi lebih pinter. Bukan anggar jago menghina orang"" yg ngga suka. Pake lapor"" polisi. Duh!";1;0;1;0;0;0;0;0;1;1;0;0;pak user tolonglah ajak buzzer bapak untuk jadi lebih pintar bukan anggar jago menghina orang  tidak suka pakai lapor polisi  ;0;0;0;0;0;0;0;0;0;0;0;0
680;RT  USER: I believe karma Does exist!!! Berengsek lo.;1;1;1;0;0;0;0;0;1;1;0;0;rt user i believe karma does eksis berengsek kamu ;1;1;0;0;0;0;0;0;0;0;0;0
681;When those suckers die they don't shift culture... their deaths don't move anything;0;1;0;0;0;0;0;0;0;0;0;0;when those suckers dia they do not shift culture their deaths do not pindah anything;0;0;0;0;0;0;0;0;0;0;0;0
683;RT USER USER Yg ada, cacimaki penista agama tapi ternyata ketauan poligami ngumpet2. Apa mau digituin? Saya sih ogah.;1;0;1;0;0;0;0;0;1;1;0;0;rt user user  ada caci maki penista agama tapi ternyata ketahuan poligami mengumpet apa mau dibegitukan saya  tidak mau ;1;0;0;0;0;0;0;0;0;0;0;0
684;My selera kampungan ass would choose cilok bumbu kacang over ikea swedish meatball;0;0;0;0;0;0;0;0;0;0;0;0;my selera kampungan ass would choose cilok bumbu kacang over ikea swedish meatball;0;1;0;0;0;0;0;0;0;0;0;0
686;"Ngerasa munafik, goblok, ketika in real life we talks about stop bullying, stop judgemental, stop bodyshaming, etc, but in kpop-life (or what it called) we hate each others and doing that thing.
Kpopers life is suck!  pic.twitter.com/fLKfj8LJgg";1;1;0;1;0;0;0;0;1;0;1;0;merasa munafik goblok ketika in real life we talks about stop bullying stop judgemental stop body shaming etc but in korea pop life orang apa it called we hate each others and doing that thing penggemar korea pop life is suck ;0;1;0;0;0;0;0;0;0;0;0;0
687;To the kadal gurun that I hate the most,  USER Enjoy the romantic times with Seungyoun. Be happy and do tell me if he hurt you. pic.twitter.com/AMhjPy0qDd;1;0;1;0;0;0;0;0;1;1;0;0;to the kadal gurun that i hate the paling user enjoy the romantic times dengan seungyoun be happy and do tell me if he hurt you ;0;0;0;0;0;0;0;0;0;0;0;0
688;Kamu transgender atau gmn anjing :( URL;1;1;1;0;0;0;0;1;0;1;0;0;kamu transgender atau bagaimana anjing url;0;1;1;0;0;0;0;0;0;0;0;0
690;Indonesia General Election Comission (#KPU) seems to do handpicking for votes count input which favor 01. #Pilpres2019 #2019GantiPresiden #IndonesiaGeneralElection2019 https://twitter.com/mohmahfudmd/status/1121361918508199937ÃÂ Ã¢ÂÂ¦;1;0;0;1;0;0;0;0;1;0;1;0;indonesia general election comission komisi pemilihan umum seems to do handpicking for votes count input which favor pemilihan presiden ganti presiden indonesia general election ;0;0;0;0;0;0;0;0;0;0;0;0
691;"&gt;:V eek... conqueror kapan bgst &gt;:V bantu gw lah Karma Dendi Delio \xf0\x9f\x98\xad\xf0\x9f\x98\xadi need best jungler'";1;1;1;0;0;0;0;0;1;1;0;0; v tai conqueror kapan bangsat v bantu aku  karma dendi delio i need best jungler ;0;1;0;0;0;0;0;0;0;0;0;0
695;"But this liar (Jokowi) is different than another president in the world, usually he will sign something important rules without reading first, after ya criticize by the Indonesian netizen, he will say UM SO SORRY, I DONT READ WHAT I'VE SIGN.
what a poor idiot president";1;1;1;0;0;0;0;0;1;1;0;0;but this liar jokowi is different tahan another presiden in the world usually he will sign something important rules tanpa reading first after  criticize by the indonesian warganet he will say um so maaf i do not read apa i ve sign apa a poor idiot presiden;1;0;0;0;0;0;0;0;0;0;0;0
698;"MAS in their own country=Victory by cheating
MAS in the Olympics=Non-existent
Good luck in your coconut shell asshole #shameonyoumalaysia";1;1;0;1;0;0;0;0;1;0;1;0;mas in their own country victory by cheating mas in the olympics non existent good luck in your coconut shell asshole shame on you malaysia;0;0;0;0;0;0;0;0;0;0;0;0
701;USER Ciah...disosmed aja lantang kau lae...dikasih kesempatan debat culun, planga, plongo...\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83';1;1;1;0;0;0;0;0;1;1;0;0;user  di media sosial saja lantang kamu lae dikasih kesempatan debat culun plonga plongo ;1;1;0;0;0;0;0;0;1;0;0;0
702;Awak berdoa Si setya novanto itu capek mati.Mudah-mudahan setya novanto mati nya didalam Banda URL;1;0;1;0;0;0;0;0;1;1;0;0;awak berdoa  setya novanto itu lelah mati mudah mudahan setya novanto mati  di dalam banda url;0;0;0;0;0;0;0;0;1;0;0;0
705;USER sedih ik mba cit, pak bani gmn ya, beliau kan selalu ngasi target NEM tiap taun naik......';0;0;0;0;0;0;0;0;0;0;0;0;user sedih i know mbak cit pak bani bagaimana  dia  selalu memberi target nem setiap tahun naik ;1;0;0;0;0;0;0;0;0;0;0;0
712;Yang sucks tuh malaysia RT  USER: Kontol RT  USER: why justin bieber has to come to indonesia?. indonesia is sucks.;1;1;0;1;0;0;0;0;1;0;1;0; sucks itu malaysia rt user kontol rt user kenapa justin bieber has to come to indonesia indonesia is sucks ;1;1;0;0;0;0;0;0;0;0;0;0
713;"Retweeted #2019GANTIPRESIDEN (USER):; ; Tenda Abang Becak Mau Disita Polisi Karena Tulisan #2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0;retweet ganti presiden user tenda abang becak mau disita polisi karena tulisan ganti presiden;1;0;0;0;0;0;0;0;1;0;0;0
714;USER Bani?';0;0;0;0;0;0;0;0;0;0;0;0;user bani ;1;1;0;1;0;0;0;0;1;0;1;0
716;DIE 4 MALAYSIA,reduce WORLD POPULATION,less mouth 2 feed- A BODOH Malaysian motorist drive dangerously,VAE 6040,FAIL 2 use car headlights' DIE FAST & GOOD for economyÃÂ ÃÂ #2019GantiPresiden #SetiaBerbakti #FMTNews #1MDB #Travel #Ã¦Â¨ÂªÃ¦ÂµÂÃ¦ÂµÂÃ¦ÂÂ #Ã¨Â¦ÂÃ£ÂÂÃ¤ÂºÂºÃ¥ÂÂ¨Ã¥ÂÂ¡RT;0;1;0;0;0;0;0;0;0;0;0;0;dia malaysia reduce world population less mouth feed a bodoh malaysian motorist drive dangerously vae fail use car headlights dia fast good for ekonomi ganti presiden setia berbakti fmtnews mdb travel rt;1;1;1;0;0;0;0;0;1;1;0;0
719;"USER USER truskan kedunguanmu bong, sampe bangsa ini tercabik2...tinggal saya pungutin saja sampah kaya' elo satu2...dasar mata sipit!""";1;1;1;0;0;1;0;0;0;1;0;0;user user teruskan kedunguanmu kecebong sampai bangsa ini tercabik cabik tinggal saya punguti saja sampah kaya kamu satu satu dasar mata sipit ;1;1;1;0;0;0;0;0;1;1;0;0
720;Orang lain kalo bersin selalu normal. Gua bersin selalu bilang asu :( untung belum pernah ada yang salah paham';0;0;0;0;0;0;0;0;0;0;0;0;orang lain kalau bersin selalu normal aku bersin selalu bilang anjing untung belum pernah ada  salah paham ;0;1;0;0;0;0;0;0;0;0;0;0
721;USER Telor burung onta\n\ntdi nonton orang makan itu gede bgt gils';0;0;0;0;0;0;0;0;0;0;0;0;user telur burung unta tadi menonton orang makan itu besar banget gila ;0;1;0;0;0;0;0;0;0;0;0;0
725;USER Mukidinya si KAFIR.';1;1;1;0;0;0;0;0;1;1;0;0;user mukidinya  kafir ;1;1;0;0;0;0;0;0;0;0;0;0
726;USER USER USER Biarin lbh bagus cungkring drpd gendut bisa autis\xf0\x9f\xa4\xa3\xf0\x9f\x98\x81\xe2\x9c\x8c\n#prabowo2periode';0;1;0;0;0;0;0;0;0;0;0;0;user user user biarkan lebih bagus cungkring daripada gendut bisa autis prabowo periode ;1;0;1;0;0;0;0;0;1;1;0;0
728;USER emang dipikirnya ada agama asli indonesia ?, Islam impor, kristen impor, hindu impor, budha impor, yahudi impor, bahkan komunisme pun impor, yg gak impor itu aliran animisme dan dinamisme, mau dipelihara lg aliran jahiliyah itu x ya ?';1;0;1;0;1;0;0;0;0;1;0;0;user memang dipikirnya ada agama asli indonesia islam impor kristen impor hindu impor buddha impor yahudi impor bahkan komunisme  impor  tidak impor itu aliran animisme dan dinamisme mau dipelihara lagi aliran jahiliyah itu x  ;0;0;0;0;0;0;0;0;0;0;0;0
729;USER Bener juga lu bangke';0;1;0;0;0;0;0;0;0;0;0;0;user benar juga kamu bangkai ;1;1;1;0;0;0;0;0;1;1;0;0
736;USER USER USER USER USER Model cramah nya kaya jiancok Silit Celeng Gus Guss';1;1;1;0;0;0;0;0;1;1;0;0;user user user user user model ceramah  kaya jancuk silit celeng gus gus ;0;1;0;0;0;0;0;0;0;0;0;0
737;Yes sure,  likes i don't expect jae will make it happen his campaign promises.  Coz he is  a liar leader that i ever seenÃ°ÂÂÂ¤;1;0;1;0;0;0;0;0;1;1;0;0;iya sure likes i do not expect jae will make it happen his kampanye promises because he is a liar leader that i ever seen ;1;0;0;0;0;0;0;0;1;1;0;0
740;I SUPPOSED TO STUDYING BUT RHIS SHIT JIST CAME OUT FUCK YOU GUYS FUUCCCKK BANGSAT SEBANGSAT BAMGSATNYA,,,,;1;1;1;0;0;0;0;0;1;1;0;0;i supposed to studying but rhis shit jist came out fuck you guys fuck bangsat sebangsat bangsatnya ;1;1;0;0;0;0;0;0;1;0;0;0
743;Admin tolol di partai tolol\nPartai Tolol untuk orang Tolol';1;1;0;1;0;0;0;0;1;0;1;0;admin tolol di partai tolol partai tolol untuk orang tolol ;1;1;1;0;0;0;0;0;1;1;0;0
746;USER AKU NAYEON BUKAN BOLOT\xf0\x9f\x98\xa0';0;0;0;0;0;0;0;0;0;0;0;0;user aku nayeon bukan bolot ;0;1;0;0;0;0;0;0;0;0;0;0
749;From the Japanese art of miniature tree cultivation Ã¢ÂÂbonsaiÃ¢ÂÂ - Ã¢ÂÂdibonsaikanÃ¢ÂÂ was used to describe the way the New Order diminished intellectual debate.  Ã¢ÂÂKampunganÃ¢ÂÂ also a great word to describe the way Menteng sees the rest of the country.;0;0;0;0;0;0;0;0;0;0;0;0;from the japanese art of miniature tree cultivation bonsai dibonsaikan was used to describe the way the new order diminished intellectual debate kampungan also a great word to describe the way menteng sees the rest of the country ;0;1;0;0;0;0;0;0;0;0;0;0
751;USER USER Etnis cina memang ada yg ikut berjuang tapi lebih sangat banyak yg jadi penghianat jd antek belanda..;1;0;0;1;0;1;0;0;0;0;1;0;user user etnis cina memang ada  ikut berjuang tapi lebih sangat banyak  jadi pengkhianat jadi antek belanda ;1;0;0;0;0;0;0;0;0;0;0;0
754;USER Hahahaha makin ketauan ni cebong mau sembunyi di balik kebegoannya... \xf0\x9f\x98\x9d\xf0\x9f\x98\x9d';1;1;1;0;0;0;0;0;1;1;0;0;user  semakin ketahuan nih kecebong mau sembunyi di balik kebegoannya ;1;1;0;0;0;0;0;0;1;0;0;0
755;USER Iya huhu dia tuh orangnya emang rada udik ngeliat sesuatu langsuh WAAH WAAH WAAH \xf0\x9f\x98\x82\xf0\x9f\x98\x82 kayanya peru buat kompilasi dia bilang waaah waah';1;1;1;0;0;0;0;0;1;1;0;0;user iya  dia itu orangnya memang agak udik melihat sesuatu langsung    sepertinya peru buat kompilasi dia bilang   ;0;0;0;0;0;0;0;0;0;0;0;0
756;"Dear Someone, You make me feel so special until you change and leave.
#PrabowoGila";0;0;0;0;0;0;0;0;0;0;0;0;dear someone you make me feel so spesial until you change and leave prabowo gila;1;1;0;0;0;0;0;0;0;0;0;0
759;USER USER Lah terserah gua dong, gua kan mau ngatain cebong. . Haha Lucu banget cebong kapir satu ni , awalnya sok iye ujuk2 ngasih data pengen kelihatan pinter di mata cebong2 yang lain haha, gak sadar dia keceplosan keterusan ngatain agama i;1;1;1;0;1;0;0;0;0;1;0;0;user user  terserah aku  aku  mau memaki kecebong  lucu banget kecebong kafir satu nih awalnya sok iya tiba tiba memberi data ingin kelihatan pintar di mata kecebong kecebong  lain  tidak sadar dia keceplosan keterusan memaki agama i;1;1;0;0;0;0;0;0;0;0;0;0
763;"Even Indonesia has a good president, it doesn't work if DPR still talk a bullshit and trash talk. Indonesia needs human resource that is capable to think. Not just sex and f*ck humanity. Bangsat DPR!
#MahasiswaBergerak";1;1;0;1;0;0;0;0;1;0;1;0;even indonesia has a good presiden it does not work if dewan perwakilan rakyat still talk a bullshit and sampah talk indonesia needs human resource that is capable to think not just sex and f  humanity bangsat dewan perwakilan rakyat mahasiswa bergerak;1;1;0;1;0;0;0;0;1;0;0;0
764;\xe2\x86\xbb\n\n... dan homo jadi mau tidak mau saya pun merasa harus membuktikan kalau saya tidak banci ke orang-orang namun sepertinya gagal karena banyak faktor apalagi dengan wajah saya yang bisa dibilang terlalu manis. Kedoyanan para wanita untuk di uwel-uwel. \n\n\xe2\x86\xb;0;1;0;0;0;0;0;0;0;0;0;0; dan homo jadi mau tidak mau saya  merasa harus membuktikan kalau saya tidak banci ke orang orang namun sepertinya gagal karena banyak faktor apalagi dengan wajah saya  bisa dibilang terlalu manis kedoyanan para wanita untuk di uwel uwel xb;0;0;0;0;0;0;0;0;0;0;0;0
768;"It's Really Premeditated Murder By Regime Ã¢ÂÂ¡Ã°ÂÂÂ¥Ã°ÂÂÂ 
#2019GantiPresiden
#2019prabowosandi
#2019prabowosandimenang
#IndonesiaFraudElection
#22MeiPrabowoPresiden https://twitter.com/antaranews/status/1124612386629902336ÃÂ Ã¢ÂÂ¦";1;1;0;1;0;0;0;0;1;0;1;0;it really premeditated murder by regime ganti presiden prabowo sandi prabowo sandi menang indonesia fraud election mei prabowo presiden ;0;0;0;0;0;0;0;0;0;0;0;0
770;how you typing is clearly describe yourself dude, you're not a boss. you're just another jamet halu from socmedÃ°ÂÂÂ frustate? me? wow i'm laughing with my richnesss here while you're mad af hahaha. look how you type your madness, kampunganÃ¢ÂÂ¹Ã¯Â¸Â;1;1;1;0;0;0;0;0;1;1;0;0;how you mengetik is clearly describe yourself dude you are not a bos you are just another jamet halu from media sosial frustate me  i sama laughing dengan my richnesss here ketika you are mad as fuck  look how you tipe your madness kampungan ;0;1;0;0;0;0;0;0;0;0;0;0
772;You can get gold medal you needddd cuz you're the host, but you wont deserve for world class. Pls teach me how to cheat #ShameOnYouMalaysia;1;0;0;1;0;0;0;0;1;0;1;0;you can get gold medal you need because you are the host but you wont deserve for world class tolong teach me how to cheat shame on you malaysia;0;0;0;0;0;0;0;0;0;0;0;0
773;RT USER: Teriakin Ombusmin dan Ombusman Banci Kaleng....\n#OmbusdmanBanciKaleng URL;1;1;0;1;0;0;0;1;0;0;1;0;rt user teriaki ombudsman dan ombudsman banci kaleng ombudsman banci kaleng url;0;1;0;0;0;0;0;1;0;0;0;0
777;"FPI(White Knight) & HTI(Black Knight)
#KamiDukungFPI
#KamiBersamaHTI
Ã°ÂÂÂ³Ã°ÂÂÂÃ°ÂÂÂ´ pic.twitter.com/dGllRU1AUN";0;0;0;0;0;0;0;0;0;0;0;0;front pembela islam white knight hizbut tahrir indonesia black knight kami dukung front pembela islam kami bersama hizbut tahrir indonesia ;1;0;0;0;0;0;0;0;0;0;0;0
779;Don't look at me as if you're tolol ngentot Ã°ÂÂÂ;1;1;1;0;0;0;0;0;1;1;0;0;do not look at me as if you are tolol ngentot ;0;1;0;0;0;0;0;0;0;0;0;0
786;Dear HTI and FPI mind ur own business please.. Thx;0;0;0;0;0;0;0;0;0;0;0;0;dear hizbut tahrir indonesia and front pembela islam mind kamu own business please terima kasih;1;0;0;0;0;0;0;0;0;0;0;0
787;PapaMintaKetuaFraksi rakyat mau nya setya novanto keluar dari dpr bukan di pecat dari ketua dpr percuma saya di pecat dan masih ada di dpr;1;0;1;0;0;0;0;0;1;1;0;0;bapak minta ketua fraksi rakyat mau  setya novanto keluar dari dewan perwakilan rakyat bukan di pecat dari ketua dewan perwakilan rakyat percuma saya di pecat dan masih ada di dewan perwakilan rakyat;1;0;1;0;0;0;0;0;1;0;0;0
788;USER USER USER usir rohingya dari indonesia, krn rohingya sudah menistakan gadis budha di myanmar.;1;0;0;1;0;1;0;0;0;0;0;1;user user user usir rohingya dari indonesia karena rohingya sudah menistakan gadis buddha di myanmar ;1;0;0;1;1;0;0;0;0;0;0;0
795;USER Memang salah satu turunan nya juga cebong kampret definisinya komplotan penyebar hoax yg koar koar sambil mencret';1;1;0;1;0;0;0;0;1;0;1;0;user memang salah satu turunan  juga kecebong kampret definisinya komplotan penyebar hoaks  koar koar sambil mencret ;1;1;0;0;0;0;0;0;1;0;0;0
796;"They're collect a lot gold Medal. You know, i mean is Malaysian.
#ShameOnYouMalaysia
#PoorMalaysia";0;0;0;0;0;0;0;0;0;0;0;0;they are collect a lot gold medal you know i mean is malaysian shame on you malaysia poor malaysia;1;0;0;0;0;0;0;0;1;0;1;0
797;USER Ini sudah termasuk teror , bukan aparat inimah tapi keparat politik.! Bahasanya Mafia politik, hati-hati bos kami tidak takut ancaman / intimidasi Demokrasi. #polri USER \n\nCat. \nUSER';1;1;0;1;0;0;0;0;1;0;1;0;user ini sudah termasuk teror bukan aparat ini  tapi keparat politik bahasanya mafia politik hati hati bos kami tidak takut ancaman intimidasi demokrasi kepolisian republik indonesia user cat user ;1;0;0;0;0;0;0;0;0;0;0;0
802;Go to Olympic MaLaySia  #ShameOnYouMalaysia;0;0;0;0;0;0;0;0;0;0;0;0;go to olympic malaysia shame on you malaysia;1;0;0;1;0;0;0;0;1;0;0;0
806;Tinggal Sebulan Lagi Anies Dipastikan Dicopot Dari Jabatannya Sebagai Gubernur DKI Lantaran Tidak Kunjung...;1;0;1;0;0;0;0;0;1;1;0;0;tinggal sebulan lagi anies dipastikan dicopot dari jabatannya sebagai gubernur daerah khusus ibukota lantaran tidak kunjung ;0;0;0;0;0;0;0;0;0;0;0;0
807;Jgn ada yg percaya dgn akun ini\n\n\xe2\x9e\xa1 USER \n\xe2\x9e\xa1 WA 081381413774\n\nAwal nya dia ga percaya sy buat\nCAMSEX, trus sy buktikan Vc beberapa detik, pas suruh Tf alesan nya neko2\n\n\xe2\xac\x87Ni muka nya kaya monyet \xe2\xac\x87 URL;1;1;1;0;0;0;1;0;0;1;0;0;jangan ada  percaya dengan akun ini user wa awal  dia tidak percaya aku buat camsex terus aku buktikan video call beberapa detik pas suruh transfer alasan  banyak mau nih muka  kaya monyet url;0;0;0;0;0;0;0;0;0;0;0;0
810;USER Pak USER penyesatan yg dilakukan PBNU tampaknya demi kebaikan padahal menyembunyikan JAHAT Islam;1;1;0;1;1;0;0;0;0;0;1;0;user pak user penyesatan  dilakukan pengurus besar nahdlatul ulama tampaknya demi kebaikan padahal menyembunyikan jahat islam;1;0;0;0;1;0;0;0;0;0;0;0
811;USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Jadi kalo stereotif KAUM INTOLERAN, kalo punya resto, smntarany;0;0;0;0;0;0;0;0;0;0;0;0;user user user user user user user user user user user user user user user user jadi kalau stereotip kaum intoleran kalau punya resto sementaranya;1;0;0;1;0;0;0;0;1;0;0;0
813;#PDIPerjuanganMenang Mereka, kaum sipit mau menguasai tambang Indonesia, kalian ketawa saja. Dasar tidak punya nasionalisme Indonesia. Lebih baik tidak usah ikut Pemilu bagi kalian yang dukung 2 periode. Dan hasilnya Tambang Indonesia dikuasai sipit dan;1;1;0;1;0;1;0;0;0;0;1;0; partai demokrasi indonesia perjuangan menang mereka kaum sipit mau menguasai tambang indonesia kalian tertawa saja dasar tidak punya nasionalisme indonesia lebih baik tidak usah ikut pemilihan umum bagi kalian  dukung periode dan hasilnya tambang indonesia dikuasai sipit dan;0;0;0;0;0;0;0;0;0;0;0;0
814;"After he said ""itu orangnya aja yang bejat"" i said these to him and he replied this. Again, he stay with the ""sesuai syariat""  pic.twitter.com/v60XghQZqs";1;1;1;0;0;0;0;0;1;1;0;0;after he said itu orangnya saja  bejat i said these to him and he replied this again he stay dengan the sesuai syariat ;0;1;0;0;0;0;0;0;0;0;0;0
818;"PERNYATAAN RESMI KETUM FPI TENTANG ADE ARMANDO :; ; 1. Ade Armando sbg Seorang Akademisi telah sering melakukan perbuatan tidak pantas sekaligus jahat &amp; kotor, dari mulai Ujaran Kebencian &amp; Fitnah hingga Penodaan Agama &amp; Ulama.";1;0;1;0;0;0;0;0;1;1;0;0;pernyataan resmi ketua umum front pembela islam tentang adik armando adik armando sebagai seorang akademisi telah sering melakukan perbuatan tidak pantas sekaligus jahat kotor dari mulai ujaran kebencian fitnah hingga penodaan agama ulama ;0;0;0;0;0;0;0;0;0;0;0;0
819;"Ã¢ÂÂ USER: Israel has Setan. Palestine has Allah. Israelis can have this world, while Palestinians have Jannah #FreePalestine""Ã¢ÂÂ";1;0;0;1;0;0;0;0;1;0;1;0; user israel has setan palestina has allah israeli can have this world ketika palestinians have jannah free palestine ;1;1;0;1;0;0;0;0;1;0;1;0
821;"Ingat-ingat Jokower RT""USER: USER Nah disini tim sukses Ahok agak terlena mereka lebih mengedepankan hasil kinerja (rasio) ketimbang 2 aspek lain.""";1;0;0;1;0;0;0;0;1;0;1;0;ingat ingat jokower rtuser user  di sini tim sukses ahok agak terlena mereka lebih mengedepankan hasil kinerja rasio ketimbang aspek lain ;1;0;0;0;0;0;0;0;1;0;0;0
